DATETIME,OPEN,HIGH,LOW,CLOSE
2014-07-09-22:00,1.377515089,1.384402664,1.370627513,1.377515089
2014-07-09-23:00,1.377699417,1.384587914,1.37081092,1.377699417
2014-07-10-00:00,1.377883668,1.384773087,1.37099425,1.377883668
2014-07-10-01:00,1.378067842,1.384958181,1.371177502,1.378067842
2014-07-10-02:00,1.378251937,1.385143197,1.371360677,1.378251937
2014-07-10-03:00,1.378435954,1.385328134,1.371543774,1.378435954
2014-07-10-04:00,1.378619892,1.385512992,1.371726793,1.378619892
2014-07-10-05:00,1.378803752,1.385697771,1.371909733,1.378803752
2014-07-10-06:00,1.378987533,1.385882471,1.372092595,1.378987533
2014-07-10-07:00,1.379171235,1.386067091,1.372275379,1.379171235
2014-07-10-08:00,1.379354858,1.386251632,1.372458084,1.379354858
2014-07-10-09:00,1.379538402,1.386436094,1.37264071,1.379538402
2014-07-10-10:00,1.379721866,1.386620475,1.372823256,1.379721866
2014-07-10-11:00,1.37990525,1.386804776,1.373005724,1.37990525
2014-07-10-12:00,1.380088554,1.386988997,1.373188111,1.380088554
2014-07-10-13:00,1.380271779,1.387173137,1.37337042,1.380271779
2014-07-10-14:00,1.380454923,1.387357197,1.373552648,1.380454923
2014-07-10-15:00,1.380637986,1.387541176,1.373734796,1.380637986
2014-07-10-16:00,1.380820969,1.387725074,1.373916864,1.380820969
2014-07-10-17:00,1.381003871,1.38790889,1.374098852,1.381003871
2014-07-10-18:00,1.381186692,1.388092626,1.374280759,1.381186692
2014-07-10-19:00,1.381369432,1.388276279,1.374462585,1.381369432
2014-07-10-20:00,1.381552091,1.388459851,1.37464433,1.381552091
2014-07-10-21:00,1.381734668,1.388643341,1.374825994,1.381734668
2014-07-10-22:00,1.381917163,1.388826749,1.375007577,1.381917163
2014-07-10-23:00,1.382099576,1.389010074,1.375189078,1.382099576
2014-07-11-00:00,1.382281907,1.389193317,1.375370498,1.382281907
2014-07-11-01:00,1.382464156,1.389376477,1.375551836,1.382464156
2014-07-11-02:00,1.382646323,1.389559554,1.375733091,1.382646323
2014-07-11-03:00,1.382828407,1.389742549,1.375914265,1.382828407
2014-07-11-04:00,1.383010408,1.38992546,1.376095356,1.383010408
2014-07-11-05:00,1.383192326,1.390108287,1.376276364,1.383192326
2014-07-11-06:00,1.38337416,1.390291031,1.37645729,1.38337416
2014-07-11-07:00,1.383555912,1.390473691,1.376638132,1.383555912
2014-07-11-08:00,1.38373758,1.390656268,1.376818892,1.38373758
2014-07-11-09:00,1.383919164,1.39083876,1.376999568,1.383919164
2014-07-11-10:00,1.384100664,1.391021167,1.377180161,1.384100664
2014-07-11-11:00,1.38428208,1.391203491,1.37736067,1.38428208
2014-07-11-12:00,1.384463412,1.391385729,1.377541095,1.384463412
2014-07-11-13:00,1.384644659,1.391567883,1.377721436,1.384644659
2014-07-11-14:00,1.384825822,1.391749951,1.377901693,1.384825822
2014-07-11-15:00,1.3850069,1.391931935,1.378081866,1.3850069
2014-07-11-16:00,1.385187893,1.392113832,1.378261954,1.385187893
2014-07-13-17:00,1.385368801,1.392295645,1.378441957,1.385368801
2014-07-13-18:00,1.385549623,1.392477371,1.378621875,1.385549623
2014-07-13-19:00,1.38573036,1.392659012,1.378801708,1.38573036
2014-07-13-20:00,1.385911011,1.392840566,1.378981456,1.385911011
2014-07-13-21:00,1.386091576,1.393022034,1.379161118,1.386091576
2014-07-13-22:00,1.386272055,1.393203415,1.379340695,1.386272055
2014-07-13-23:00,1.386452448,1.39338471,1.379520186,1.386452448
2014-07-14-00:00,1.386632754,1.393565918,1.37969959,1.386632754
2014-07-14-01:00,1.386812974,1.393747039,1.379878909,1.386812974
2014-07-14-02:00,1.386993107,1.393928072,1.380058141,1.386993107
2014-07-14-03:00,1.387173153,1.394109018,1.380237287,1.387173153
2014-07-14-04:00,1.387353111,1.394289877,1.380416346,1.387353111
2014-07-14-05:00,1.387532983,1.394470648,1.380595318,1.387532983
2014-07-14-06:00,1.387712767,1.39465133,1.380774203,1.387712767
2014-07-14-07:00,1.387892463,1.394831925,1.380953,1.387892463
2014-07-14-08:00,1.388072071,1.395012431,1.381131711,1.388072071
2014-07-14-09:00,1.388251591,1.395192849,1.381310333,1.388251591
2014-07-14-10:00,1.388431023,1.395373178,1.381488868,1.388431023
2014-07-14-11:00,1.388610367,1.395553418,1.381667315,1.388610367
2014-07-14-12:00,1.388789621,1.39573357,1.381845673,1.388789621
2014-07-14-13:00,1.388968787,1.395913631,1.382023944,1.388968787
2014-07-14-14:00,1.389147865,1.396093604,1.382202125,1.389147865
2014-07-14-15:00,1.389326853,1.396273487,1.382380218,1.389326853
2014-07-14-16:00,1.389505751,1.39645328,1.382558222,1.389505751
2014-07-14-17:00,1.38968456,1.396632983,1.382736137,1.38968456
2014-07-14-18:00,1.38986328,1.396812596,1.382913963,1.38986328
2014-07-14-19:00,1.390041909,1.396992119,1.3830917,1.390041909
2014-07-14-20:00,1.390220449,1.397171551,1.383269347,1.390220449
2014-07-14-21:00,1.390398898,1.397350893,1.383446904,1.390398898
2014-07-14-22:00,1.390577257,1.397530143,1.383624371,1.390577257
2014-07-14-23:00,1.390755525,1.397709303,1.383801748,1.390755525
2014-07-15-00:00,1.390933703,1.397888372,1.383979034,1.390933703
2014-07-15-01:00,1.39111179,1.398067349,1.384156231,1.39111179
2014-07-15-02:00,1.391289785,1.398246234,1.384333336,1.391289785
2014-07-15-03:00,1.391467689,1.398425028,1.384510351,1.391467689
2014-07-15-04:00,1.391645502,1.39860373,1.384687275,1.391645502
2014-07-15-05:00,1.391823223,1.398782339,1.384864107,1.391823223
2014-07-15-06:00,1.392000853,1.398960857,1.385040848,1.392000853
2014-07-15-07:00,1.39217839,1.399139282,1.385217498,1.39217839
2014-07-15-08:00,1.392355835,1.399317614,1.385394056,1.392355835
2014-07-15-09:00,1.392533188,1.399495854,1.385570522,1.392533188
2014-07-15-10:00,1.392710448,1.399674,1.385746896,1.392710448
2014-07-15-11:00,1.392887616,1.399852054,1.385923178,1.392887616
2014-07-15-12:00,1.39306469,1.400030014,1.386099367,1.39306469
2014-07-15-13:00,1.393241672,1.40020788,1.386275464,1.393241672
2014-07-15-14:00,1.39341856,1.400385653,1.386451467,1.39341856
2014-07-15-15:00,1.393595355,1.400563332,1.386627378,1.393595355
2014-07-15-16:00,1.393772056,1.400740917,1.386803196,1.393772056
2014-07-15-17:00,1.393948664,1.400918407,1.386978921,1.393948664
2014-07-15-18:00,1.394125178,1.401095804,1.387154552,1.394125178
2014-07-15-19:00,1.394301597,1.401273105,1.387330089,1.394301597
2014-07-15-20:00,1.394477922,1.401450312,1.387505533,1.394477922
2014-07-15-21:00,1.394654153,1.401627424,1.387680882,1.394654153
2014-07-15-22:00,1.394830289,1.40180444,1.387856138,1.394830289
2014-07-15-23:00,1.39500633,1.401981362,1.388031299,1.39500633
2014-07-16-00:00,1.395182276,1.402158188,1.388206365,1.395182276
2014-07-16-01:00,1.395358127,1.402334918,1.388381337,1.395358127
2014-07-16-02:00,1.395533883,1.402511553,1.388556214,1.395533883
2014-07-16-03:00,1.395709543,1.402688091,1.388730996,1.395709543
2014-07-16-04:00,1.395885108,1.402864533,1.388905682,1.395885108
2014-07-16-05:00,1.396060576,1.403040879,1.389080273,1.396060576
2014-07-16-06:00,1.396235949,1.403217128,1.389254769,1.396235949
2014-07-16-07:00,1.396411225,1.403393281,1.389429169,1.396411225
2014-07-16-08:00,1.396586405,1.403569337,1.389603473,1.396586405
2014-07-16-09:00,1.396761488,1.403745296,1.389777681,1.396761488
2014-07-16-10:00,1.396936475,1.403921157,1.389951792,1.396936475
2014-07-16-11:00,1.397111364,1.404096921,1.390125807,1.397111364
2014-07-16-12:00,1.397286157,1.404272587,1.390299726,1.397286157
2014-07-16-13:00,1.397460852,1.404448156,1.390473547,1.397460852
2014-07-16-14:00,1.397635449,1.404623627,1.390647272,1.397635449
2014-07-16-15:00,1.397809949,1.404798999,1.3908209,1.397809949
2014-07-16-16:00,1.397984352,1.404974273,1.39099443,1.397984352
2014-07-16-17:00,1.398158656,1.405149449,1.391167863,1.398158656
2014-07-16-18:00,1.398332862,1.405324526,1.391341198,1.398332862
2014-07-16-19:00,1.39850697,1.405499505,1.391514435,1.39850697
2014-07-16-20:00,1.398680979,1.405674384,1.391687574,1.398680979
2014-07-16-21:00,1.39885489,1.405849164,1.391860615,1.39885489
2014-07-16-22:00,1.399028701,1.406023845,1.392033558,1.399028701
2014-07-16-23:00,1.399202414,1.406198426,1.392206402,1.399202414
2014-07-17-00:00,1.399376028,1.406372908,1.392379147,1.399376028
2014-07-17-01:00,1.399549542,1.406547289,1.392551794,1.399549542
2014-07-17-02:00,1.399722956,1.406721571,1.392724341,1.399722956
2014-07-17-03:00,1.399896271,1.406895752,1.39289679,1.399896271
2014-07-17-04:00,1.400069486,1.407069833,1.393069139,1.400069486
2014-07-17-05:00,1.400242601,1.407243814,1.393241388,1.400242601
2014-07-17-06:00,1.400415616,1.407417694,1.393413537,1.400415616
2014-07-17-07:00,1.40058853,1.407591472,1.393585587,1.40058853
2014-07-17-08:00,1.400761343,1.40776515,1.393757537,1.400761343
2014-07-17-09:00,1.400934056,1.407938727,1.393929386,1.400934056
2014-07-17-10:00,1.401106668,1.408112202,1.394101135,1.401106668
2014-07-17-11:00,1.401279179,1.408285575,1.394272783,1.401279179
2014-07-17-12:00,1.401451589,1.408458847,1.394444331,1.401451589
2014-07-17-13:00,1.401623897,1.408632016,1.394615777,1.401623897
2014-07-17-14:00,1.401796103,1.408805084,1.394787123,1.401796103
2014-07-17-15:00,1.401968208,1.408978049,1.394958367,1.401968208
2014-07-17-16:00,1.402140211,1.409150912,1.39512951,1.402140211
2014-07-17-17:00,1.402312111,1.409323672,1.395300551,1.402312111
2014-07-17-18:00,1.402483909,1.409496329,1.39547149,1.402483909
2014-07-17-19:00,1.402655605,1.409668883,1.395642327,1.402655605
2014-07-17-20:00,1.402827198,1.409841334,1.395813062,1.402827198
2014-07-17-21:00,1.402998689,1.410013682,1.395983695,1.402998689
2014-07-17-22:00,1.403170076,1.410185926,1.396154226,1.403170076
2014-07-17-23:00,1.40334136,1.410358067,1.396324653,1.40334136
2014-07-18-00:00,1.403512541,1.410530104,1.396494978,1.403512541
2014-07-18-01:00,1.403683618,1.410702036,1.3966652,1.403683618
2014-07-18-02:00,1.403854592,1.410873865,1.396835319,1.403854592
2014-07-18-03:00,1.404025461,1.411045589,1.397005334,1.404025461
2014-07-18-04:00,1.404196227,1.411217208,1.397175246,1.404196227
2014-07-18-05:00,1.404366889,1.411388723,1.397345054,1.404366889
2014-07-18-06:00,1.404537446,1.411560133,1.397514759,1.404537446
2014-07-18-07:00,1.404707898,1.411731438,1.397684359,1.404707898
2014-07-18-08:00,1.404878246,1.411902638,1.397853855,1.404878246
2014-07-18-09:00,1.405048489,1.412073732,1.398023247,1.405048489
2014-07-18-10:00,1.405218627,1.41224472,1.398192534,1.405218627
2014-07-18-11:00,1.40538866,1.412415603,1.398361717,1.40538866
2014-07-18-12:00,1.405558587,1.41258638,1.398530794,1.405558587
2014-07-18-13:00,1.405728409,1.412757051,1.398699767,1.405728409
2014-07-18-14:00,1.405898125,1.412927616,1.398868635,1.405898125
2014-07-18-15:00,1.406067735,1.413098074,1.399037397,1.406067735
2014-07-18-16:00,1.40623724,1.413268426,1.399206053,1.40623724
2014-07-20-17:00,1.406406637,1.413438671,1.399374604,1.406406637
2014-07-20-18:00,1.406575929,1.413608809,1.399543049,1.406575929
2014-07-20-19:00,1.406745114,1.413778839,1.399711388,1.406745114
2014-07-20-20:00,1.406914192,1.413948763,1.399879621,1.406914192
2014-07-20-21:00,1.407083163,1.414118579,1.400047747,1.407083163
2014-07-20-22:00,1.407252027,1.414288287,1.400215767,1.407252027
2014-07-20-23:00,1.407420784,1.414457888,1.40038368,1.407420784
2014-07-21-00:00,1.407589434,1.414627381,1.400551487,1.407589434
2014-07-21-01:00,1.407757976,1.414796765,1.400719186,1.407757976
2014-07-21-02:00,1.40792641,1.414966042,1.400886778,1.40792641
2014-07-21-03:00,1.408094736,1.41513521,1.401054262,1.408094736
2014-07-21-04:00,1.408262954,1.415304269,1.401221639,1.408262954
2014-07-21-05:00,1.408431064,1.415473219,1.401388909,1.408431064
2014-07-21-06:00,1.408599065,1.415642061,1.40155607,1.408599065
2014-07-21-07:00,1.408766958,1.415810793,1.401723123,1.408766958
2014-07-21-08:00,1.408934742,1.415979416,1.401890068,1.408934742
2014-07-21-09:00,1.409102417,1.416147929,1.402056905,1.409102417
2014-07-21-10:00,1.409269983,1.416316333,1.402223633,1.409269983
2014-07-21-11:00,1.40943744,1.416484627,1.402390253,1.40943744
2014-07-21-12:00,1.409604787,1.416652811,1.402556763,1.409604787
2014-07-21-13:00,1.409772025,1.416820885,1.402723165,1.409772025
2014-07-21-14:00,1.409939153,1.416988849,1.402889457,1.409939153
2014-07-21-15:00,1.410106171,1.417156702,1.40305564,1.410106171
2014-07-21-16:00,1.410273079,1.417324444,1.403221713,1.410273079
2014-07-21-17:00,1.410439876,1.417492076,1.403387677,1.410439876
2014-07-21-18:00,1.410606564,1.417659596,1.403553531,1.410606564
2014-07-21-19:00,1.41077314,1.417827006,1.403719274,1.41077314
2014-07-21-20:00,1.410939606,1.417994304,1.403884908,1.410939606
2014-07-21-21:00,1.411105961,1.418161491,1.404050431,1.411105961
2014-07-21-22:00,1.411272205,1.418328566,1.404215844,1.411272205
2014-07-21-23:00,1.411438337,1.418495529,1.404381145,1.411438337
2014-07-22-00:00,1.411604358,1.41866238,1.404546336,1.411604358
2014-07-22-01:00,1.411770268,1.418829119,1.404711416,1.411770268
2014-07-22-02:00,1.411936065,1.418995746,1.404876385,1.411936065
2014-07-22-03:00,1.412101751,1.41916226,1.405041242,1.412101751
2014-07-22-04:00,1.412267325,1.419328661,1.405205988,1.412267325
2014-07-22-05:00,1.412432786,1.41949495,1.405370622,1.412432786
2014-07-22-06:00,1.412598135,1.419661125,1.405535144,1.412598135
2014-07-22-07:00,1.412763371,1.419827188,1.405699554,1.412763371
2014-07-22-08:00,1.412928495,1.419993137,1.405863852,1.412928495
2014-07-22-09:00,1.413093505,1.420158973,1.406028038,1.413093505
2014-07-22-10:00,1.413258403,1.420324695,1.406192111,1.413258403
2014-07-22-11:00,1.413423187,1.420490303,1.406356071,1.413423187
2014-07-22-12:00,1.413587858,1.420655797,1.406519919,1.413587858
2014-07-22-13:00,1.413752415,1.420821177,1.406683653,1.413752415
2014-07-22-14:00,1.413916859,1.420986443,1.406847274,1.413916859
2014-07-22-15:00,1.414081188,1.421151594,1.407010782,1.414081188
2014-07-22-16:00,1.414245404,1.421316631,1.407174177,1.414245404
2014-07-22-17:00,1.414409505,1.421481553,1.407337458,1.414409505
2014-07-22-18:00,1.414573492,1.421646359,1.407500625,1.414573492
2014-07-22-19:00,1.414737364,1.421811051,1.407663677,1.414737364
2014-07-22-20:00,1.414901122,1.421975627,1.407826616,1.414901122
2014-07-22-21:00,1.415064765,1.422140088,1.407989441,1.415064765
2014-07-22-22:00,1.415228292,1.422304434,1.408152151,1.415228292
2014-07-22-23:00,1.415391704,1.422468663,1.408314746,1.415391704
2014-07-23-00:00,1.415555001,1.422632776,1.408477226,1.415555001
2014-07-23-01:00,1.415718183,1.422796774,1.408639592,1.415718183
2014-07-23-02:00,1.415881249,1.422960655,1.408801842,1.415881249
2014-07-23-03:00,1.416044198,1.423124419,1.408963977,1.416044198
2014-07-23-04:00,1.416207032,1.423288067,1.409125997,1.416207032
2014-07-23-05:00,1.41636975,1.423451598,1.409287901,1.41636975
2014-07-23-06:00,1.416532351,1.423615013,1.409449689,1.416532351
2014-07-23-07:00,1.416694836,1.42377831,1.409611361,1.416694836
2014-07-23-08:00,1.416857203,1.423941489,1.409772917,1.416857203
2014-07-23-09:00,1.417019455,1.424104552,1.409934357,1.417019455
2014-07-23-10:00,1.417181589,1.424267497,1.410095681,1.417181589
2014-07-23-11:00,1.417343606,1.424430324,1.410256888,1.417343606
2014-07-23-12:00,1.417505505,1.424593033,1.410417978,1.417505505
2014-07-23-13:00,1.417667287,1.424755624,1.410578951,1.417667287
2014-07-23-14:00,1.417828952,1.424918096,1.410739807,1.417828952
2014-07-23-15:00,1.417990498,1.425080451,1.410900546,1.417990498
2014-07-23-16:00,1.418151927,1.425242686,1.411061167,1.418151927
2014-07-23-17:00,1.418313237,1.425404803,1.411221671,1.418313237
2014-07-23-18:00,1.418474429,1.425566801,1.411382057,1.418474429
2014-07-23-19:00,1.418635503,1.42572868,1.411542325,1.418635503
2014-07-23-20:00,1.418796458,1.42589044,1.411702476,1.418796458
2014-07-23-21:00,1.418957294,1.426052081,1.411862508,1.418957294
2014-07-23-22:00,1.419118011,1.426213601,1.412022421,1.419118011
2014-07-23-23:00,1.419278609,1.426375002,1.412182216,1.419278609
2014-07-24-00:00,1.419439088,1.426536284,1.412341893,1.419439088
2014-07-24-01:00,1.419599448,1.426697445,1.41250145,1.419599448
2014-07-24-02:00,1.419759687,1.426858486,1.412660889,1.419759687
2014-07-24-03:00,1.419919808,1.427019407,1.412820208,1.419919808
2014-07-24-04:00,1.420079808,1.427180207,1.412979409,1.420079808
2014-07-24-05:00,1.420239688,1.427340886,1.413138489,1.420239688
2014-07-24-06:00,1.420399448,1.427501445,1.41329745,1.420399448
2014-07-24-07:00,1.420559087,1.427661882,1.413456291,1.420559087
2014-07-24-08:00,1.420718606,1.427822199,1.413615013,1.420718606
2014-07-24-09:00,1.420878004,1.427982394,1.413773614,1.420878004
2014-07-24-10:00,1.421037281,1.428142468,1.413932095,1.421037281
2014-07-24-11:00,1.421196437,1.42830242,1.414090455,1.421196437
2014-07-24-12:00,1.421355472,1.42846225,1.414248695,1.421355472
2014-07-24-13:00,1.421514386,1.428621958,1.414406814,1.421514386
2014-07-24-14:00,1.421673178,1.428781544,1.414564812,1.421673178
2014-07-24-15:00,1.421831849,1.428941008,1.414722689,1.421831849
2014-07-24-16:00,1.421990397,1.429100349,1.414880445,1.421990397
2014-07-24-17:00,1.422148824,1.429259568,1.41503808,1.422148824
2014-07-24-18:00,1.422307128,1.429418664,1.415195593,1.422307128
2014-07-24-19:00,1.422465311,1.429577637,1.415352984,1.422465311
2014-07-24-20:00,1.42262337,1.429736487,1.415510254,1.42262337
2014-07-24-21:00,1.422781308,1.429895214,1.415667401,1.422781308
2014-07-24-22:00,1.422939122,1.430053817,1.415824426,1.422939122
2014-07-24-23:00,1.423096813,1.430212297,1.415981329,1.423096813
2014-07-25-00:00,1.423254382,1.430370653,1.41613811,1.423254382
2014-07-25-01:00,1.423411827,1.430528886,1.416294767,1.423411827
2014-07-25-02:00,1.423569148,1.430686994,1.416451302,1.423569148
2014-07-25-03:00,1.423726346,1.430844978,1.416607714,1.423726346
2014-07-25-04:00,1.423883421,1.431002838,1.416764003,1.423883421
2014-07-25-05:00,1.424040371,1.431160573,1.416920169,1.424040371
2014-07-25-06:00,1.424197197,1.431318183,1.417076211,1.424197197
2014-07-25-07:00,1.4243539,1.431475669,1.41723213,1.4243539
2014-07-25-08:00,1.424510477,1.43163303,1.417387925,1.424510477
2014-07-25-09:00,1.424666931,1.431790265,1.417543596,1.424666931
2014-07-25-10:00,1.424823259,1.431947376,1.417699143,1.424823259
2014-07-25-11:00,1.424979463,1.432104361,1.417854566,1.424979463
2014-07-25-12:00,1.425135542,1.43226122,1.418009865,1.425135542
2014-07-25-13:00,1.425291496,1.432417953,1.418165038,1.425291496
2014-07-25-14:00,1.425447324,1.432574561,1.418320088,1.425447324
2014-07-25-15:00,1.425603027,1.432731043,1.418475012,1.425603027
2014-07-25-16:00,1.425758605,1.432887398,1.418629812,1.425758605
2014-07-27-17:00,1.425914056,1.433043627,1.418784486,1.425914056
2014-07-27-18:00,1.426069382,1.433199729,1.418939035,1.426069382
2014-07-27-19:00,1.426224582,1.433355705,1.419093459,1.426224582
2014-07-27-20:00,1.426379655,1.433511554,1.419247757,1.426379655
2014-07-27-21:00,1.426534602,1.433667275,1.419401929,1.426534602
2014-07-27-22:00,1.426689423,1.43382287,1.419555976,1.426689423
2014-07-27-23:00,1.426844117,1.433978337,1.419709896,1.426844117
2014-07-28-00:00,1.426998684,1.434133677,1.41986369,1.426998684
2014-07-28-01:00,1.427153124,1.434288889,1.420017358,1.427153124
2014-07-28-02:00,1.427307436,1.434443974,1.420170899,1.427307436
2014-07-28-03:00,1.427461622,1.43459893,1.420324314,1.427461622
2014-07-28-04:00,1.42761568,1.434753758,1.420477602,1.42761568
2014-07-28-05:00,1.42776961,1.434908459,1.420630762,1.42776961
2014-07-28-06:00,1.427923413,1.43506303,1.420783796,1.427923413
2014-07-28-07:00,1.428077088,1.435217473,1.420936702,1.428077088
2014-07-28-08:00,1.428230635,1.435371788,1.421089481,1.428230635
2014-07-28-09:00,1.428384053,1.435525973,1.421242133,1.428384053
